,equity
2021-08-05,999037.6029016684
2021-08-06,995338.7048020473
2021-08-09,1005974.9284314739
2021-08-10,1009825.5969251612
2021-08-11,1013634.6766408073
2021-08-12,1012473.1579373034
2021-08-13,1009529.4078883914
2021-08-16,1014569.5507552477
2021-08-17,1007679.5198537814
2021-08-18,1023139.583618752
2021-08-19,1021287.6286615797
2021-08-20,1018346.8119171675
2021-08-23,1027892.1898531262
2021-08-24,1034311.7591627684
2021-08-25,1041139.9730290781
2021-08-26,1038926.4159215742
2021-08-27,1040354.2896564835
2021-08-30,1040145.0659963237
2021-08-31,1056230.4175771251
2021-09-01,1077226.5657902756
2021-09-02,1083641.7489878116
2021-09-03,1093112.303941931
2021-09-06,1106353.1174034858
2021-09-07,1115075.7050977675
2021-09-08,1128455.3801451335
2021-09-09,1135183.1580849334
2021-09-10,1130613.5693345184
2021-09-13,1137201.7689356254
2021-09-14,1116163.3923699548
2021-09-15,1111612.8173042964
2021-09-16,1102241.519752646
2021-09-17,1105028.4806564124
2021-09-22,1116658.0271063258
2021-09-23,1127561.5107311164
2021-09-24,1117262.7416741052
2021-09-27,1106303.6060888295
2021-09-28,1119465.4408189713
2021-09-29,1108219.1135358186
2021-09-30,1111684.9992111358
2021-10-08,1121971.9852060392
2021-10-11,1130423.306622027
2021-10-12,1117804.7199108952
2021-10-13,1116031.5700969773
2021-10-14,1112983.8516690074
2021-10-15,1108412.160487417
2021-10-18,1103134.8367027226
2021-10-19,1107476.217668078
2021-10-20,1102756.533393035
2021-10-21,1103439.7145046883
2021-10-22,1105073.0746405872
2021-10-25,1101516.322153108
2021-10-26,1102523.9714383238
2021-10-27,1083248.4777002188
2021-10-28,1079181.1206594938
2021-10-29,1091265.513849258
2021-11-01,1100613.0804385948
2021-11-02,1094297.1547288005
2021-11-03,1093528.5082262594
2021-11-04,1097077.9578545857
2021-11-05,1094265.594446733
2021-11-08,1094832.9736160322
2021-11-09,1100731.4247279607
2021-11-10,1100904.0668273843
2021-11-11,1112598.8574212473
2021-11-12,1115445.085576614
2021-11-15,1120026.0193330117
2021-11-16,1114013.0860544306
2021-11-17,1117841.2526066059
2021-11-18,1112145.1579148727
2021-11-19,1120616.0226580694
2021-11-22,1122544.5201550592
2021-11-23,1129433.2741421985
2021-11-24,1127463.6064125383
2021-11-25,1125583.4726499137
2021-11-26,1117985.1333589265
2021-11-29,1114842.975451087
2021-11-30,1118381.0562754532
2021-12-01,1123941.2338507057
2021-12-02,1126319.4636082563
2021-12-03,1136903.0950394252
2021-12-06,1134092.1549227717
2021-12-07,1142101.270380181
2021-12-08,1141896.2147108626
2021-12-09,1149878.5010135937
2021-12-10,1141745.8885032423
2021-12-13,1140309.8829918462
2021-12-14,1133630.522353471
2021-12-15,1134162.6520495273
2021-12-16,1140938.1988147495
2021-12-17,1139421.1602092264
2021-12-20,1138891.7059928046
2021-12-21,1148460.2024487434
2021-12-22,1146394.9250804048
2021-12-23,1147934.2533162178
2021-12-24,1147253.7024869267
2021-12-27,1153074.636635724
2021-12-28,1157094.906806714
2021-12-29,1154290.6092019724
2021-12-30,1156372.571897397
2021-12-31,1163074.5528842378
2022-01-04,1173371.6708918088
2022-01-05,1177883.9475521876
2022-01-06,1173258.12580701
2022-01-07,1184499.4545698815
2022-01-10,1186476.3067429934
2022-01-11,1188245.8889665508
2022-01-12,1188340.5023274627
2022-01-13,1188117.693901032
2022-01-14,1168978.4292844688
2022-01-17,1167229.1013408334
2022-01-18,1178329.7160410103
2022-01-19,1179145.3395567753
2022-01-20,1186624.0847635425
2022-01-21,1180089.3747687018
2022-01-24,1169916.812122581
2022-01-25,1147336.4023064103
2022-01-26,1153259.1192271905
2022-01-27,1133543.593248202
2022-01-28,1133976.07344242
2022-02-07,1153985.208094443
2022-02-08,1172923.455878204
2022-02-09,1180175.8447634175
2022-02-10,1182783.5864529787
2022-02-11,1175954.9704171086
2022-02-14,1161337.5283293824
2022-02-15,1163125.284360743
2022-02-16,1166061.981538537
2022-02-17,1159757.2248102983
2022-02-18,1168589.3903681827
2022-02-21,1172953.2070768035
2022-02-22,1161454.0479295643
2022-02-23,1170716.315759521
2022-02-24,1149140.7651885883
2022-02-25,1153309.3516691588
2022-02-28,1153736.0804026069
2022-03-01,1153904.869994195
2022-03-02,1154802.021594091
2022-03-03,1155291.3971324505
2022-03-04,1150478.9074793502
2022-03-07,1130741.241848911
2022-03-08,1103732.516927211
2022-03-09,1076424.4898160987
2022-03-10,1082044.3526097354
2022-03-11,1095608.1843769976
2022-03-14,1079012.0132176385
2022-03-15,1030149.6599948679
2022-03-16,1058321.56386671
2022-03-17,1071541.270392479
2022-03-18,1081637.086654741
2022-03-21,1080107.4067144915
2022-03-22,1085140.5104439955
2022-03-23,1083646.6811784594
2022-03-24,1078611.4697402592
2022-03-25,1073049.3284616263
2022-03-28,1074364.54879347
2022-03-29,1071031.407777089
2022-03-30,1089127.6599527705
2022-03-31,1084947.3371555544
2022-04-01,1094254.9170975646
2022-04-06,1102087.2849683259
2022-04-07,1083822.5502915184
2022-04-08,1084200.3956908274
2022-04-11,1057884.659047866
2022-04-12,1082585.3408059967
2022-04-13,1071057.323447524
2022-04-14,1081527.0439704494
2022-04-15,1078309.1018371687
2022-04-18,1081825.83440196
2022-04-19,1082784.6510488435
2022-04-20,1075382.774943652
2022-04-21,1054469.6920267283
2022-04-22,1055875.4548074994
2022-04-25,1007378.7025478475
2022-04-26,985189.9511382879
2022-04-27,1010136.6092071085
2022-04-28,1005115.565463044
2022-04-29,1028088.1282552783
2022-05-05,1032436.0760994
2022-05-06,1016631.4252031633
2022-05-09,1021916.0398847352
2022-05-10,1028904.6057038343
2022-05-11,1033084.5420543571
2022-05-12,1032659.2835082618
2022-05-13,1044218.0680619574
2022-05-16,1039365.0465861106
2022-05-17,1037540.1067226863
2022-05-18,1039136.1374823556
2022-05-19,1040248.749851043
2022-05-20,1052100.8201211353
2022-05-23,1052647.1792438321
2022-05-24,1027422.8144921443
2022-05-25,1036938.1831788962
2022-05-26,1049167.1936606816
2022-05-27,1048363.8709151755
2022-05-30,1049693.4428274862
2022-05-31,1058223.2014454005
2022-06-01,1053467.0612938132
2022-06-02,1055377.6977164638
2022-06-06,1054930.8898957057
2022-06-07,1057058.6590758685
2022-06-08,1063183.6281785045
2022-06-09,1062429.8204622194
2022-06-10,1072346.7855146802
2022-06-13,1059911.4705825676
2022-06-14,1079313.5424785628
2022-06-15,1096772.3190661054
2022-06-16,1080796.440036827
2022-06-17,1082356.1958731108
2022-06-20,1079250.0473861215
2022-06-21,1083386.3744107166
2022-06-22,1070371.7709698502
2022-06-23,1083374.3524695837
2022-06-24,1082649.6055150398
2022-06-27,1081870.1255874278
2022-06-28,1087191.8678529095
2022-06-29,1081763.359634211
2022-06-30,1083783.711653653
2022-07-01,1078255.8038280662
2022-07-04,1083790.6138032668
2022-07-05,1081010.9824818596
2022-07-06,1073169.3173533462
2022-07-07,1071981.7079417543
2022-07-08,1075778.332372634
2022-07-11,1074216.9261569805
2022-07-12,1074816.0934968796
2022-07-13,1077815.4356768655
2022-07-14,1068385.9116105335
2022-07-15,1051249.8812725183
2022-07-18,1065307.834612606
2022-07-19,1068893.1255155983
2022-07-20,1075517.9004654582
2022-07-21,1070462.199363248
2022-07-22,1073114.2084050402
2022-07-25,1072284.8248545057
2022-07-26,1073992.8135035187
2022-07-27,1070072.737701558
2022-07-28,1070300.184816707
2022-07-29,1061874.9076368709
2022-08-01,1059246.995127556
2022-08-02,1037158.7389020324
2022-08-03,1031860.738891049
2022-08-04,1040428.0673253891
2022-08-05,1055648.581116436
2022-08-08,1054876.2721998445
2022-08-09,1054252.8954438723
2022-08-10,1049747.3588130213
2022-08-11,1076131.4650373757
2022-08-12,1080446.7019274465
2022-08-15,1072583.719436799
2022-08-16,1069921.164075495
2022-08-17,1082170.8933912574
