date,ticker,open,high,low,close,volume,amount,pct_change
2022-08-08,000300.SH,4142.11,4155.73,4135.08,4148.07,90208138,224080812054.7,-0.21
2022-08-09,000300.SH,4143.67,4161.81,4131.43,4156.29,84136959,214223692260.1,0.2
2022-08-10,000300.SH,4149.21,4160.79,4092.55,4109.74,85565839,217447368470.0,-1.12
2022-08-11,000300.SH,4130.74,4193.81,4116.06,4193.54,121385051,269630998406.8,2.04
2022-08-12,000300.SH,4185.42,4202.47,4175.05,4191.15,106808295,219208055254.9,-0.06
2022-08-15,000300.SH,4180.0,4219.92,4174.3,4185.68,105898495,245539800985.4,-0.13
2022-08-16,000300.SH,4190.53,4208.8,4170.52,4177.84,93906139,233818584731.5,-0.19
2022-08-17,000300.SH,4182.57,4222.79,4155.17,4216.96,112864659,252044325051.7,0.94
2022-08-18,000300.SH,4205.79,4211.91,4173.54,4180.1,101052650,233115491389.8,-0.87
2022-08-19,000300.SH,4174.55,4185.66,4151.07,4151.07,117402978,262494128152.3,-0.69
2022-08-22,000300.SH,4135.16,4183.65,4134.2,4181.4,112442720,259747163698.2,0.73
2022-08-23,000300.SH,4175.53,4187.39,4147.41,4161.08,103153512,239101330833.1,-0.49
2022-08-24,000300.SH,4168.58,4174.16,4079.09,4082.42,119069679,262844309316.1,-1.89
2022-08-25,000300.SH,4093.29,4119.62,4058.75,4116.24,111320745,242149581477.5,0.83
2022-08-26,000300.SH,4127.81,4139.79,4102.68,4107.55,99000493,225519196800.4,-0.21
2022-08-29,000300.SH,4063.88,4092.95,4059.6,4089.52,94354432,203086114712.3,-0.44
2022-08-30,000300.SH,4088.53,4093.14,4048.52,4075.79,93301662,192649001277.8,-0.34
2022-08-31,000300.SH,4057.14,4112.85,4046.62,4078.84,132449765,292974665546.2,0.07
2022-09-01,000300.SH,4066.19,4090.89,4041.13,4043.74,97387071,210898503453.9,-0.86
2022-09-02,000300.SH,4054.84,4056.18,4004.91,4023.61,86789278,184468327005.7,-0.5
2022-09-05,000300.SH,4010.41,4017.0,3982.74,4015.43,93767109,201118696559.4,-0.2
2022-09-06,000300.SH,4024.47,4054.0,4009.58,4052.28,113506265,235921838118.4,0.92
2022-09-07,000300.SH,4032.72,4067.54,4028.37,4054.98,107678059,215147152182.0,0.07
2022-09-08,000300.SH,4059.17,4067.76,4036.02,4037.68,100886049,186889047980.8,-0.43
2022-09-09,000300.SH,4050.59,4099.01,4042.25,4093.79,118427114,221442547204.1,1.39
2022-09-13,000300.SH,4112.01,4128.11,4097.14,4111.11,111789737,218521062135.8,0.42
2022-09-14,000300.SH,4058.04,4089.06,4047.92,4065.36,90793681,185484965110.5,-1.11
2022-09-15,000300.SH,4078.65,4088.81,3998.86,4027.12,123951196,254367492776.0,-0.94
2022-09-16,000300.SH,4013.58,4019.41,3932.68,3932.68,137193655,241251840050.3,-2.35
2022-09-19,000300.SH,3928.42,3953.65,3910.31,3928.0,97719575,183574440581.8,-0.12
2022-09-20,000300.SH,3945.65,3957.55,3921.69,3932.84,84824134,179248153537.9,0.12
2022-09-21,000300.SH,3921.32,3924.39,3884.23,3903.73,86458391,168939074342.6,-0.74
2022-09-22,000300.SH,3875.18,3900.27,3860.23,3869.34,80946919,161134102784.4,-0.88
2022-09-23,000300.SH,3865.1,3888.4,3829.69,3856.02,94342462,172904807364.4,-0.34
2022-09-26,000300.SH,3829.6,3893.32,3827.95,3836.68,104526031,192906200253.8,-0.5
2022-09-27,000300.SH,3844.07,3893.03,3827.93,3892.3,88860160,185955247353.4,1.45
2022-09-28,000300.SH,3879.44,3879.44,3828.05,3828.71,86592213,172438042788.2,-1.63
2022-09-29,000300.SH,3864.32,3873.18,3808.65,3827.14,85654142,171635940007.5,-0.04
2022-09-30,000300.SH,3833.35,3848.6,3801.28,3804.89,78559966,158692748773.3,-0.58
2022-10-10,000300.SH,3806.56,3807.46,3715.71,3720.94,102647595,194635904094.3,-2.21
2022-10-11,000300.SH,3732.02,3739.81,3706.06,3727.69,83944625,166800394853.2,0.18
2022-10-12,000300.SH,3722.87,3784.31,3661.53,3784.31,108089319,210931362291.5,1.52
2022-10-13,000300.SH,3756.42,3783.6,3749.64,3752.67,99018915,198368891548.5,-0.84
2022-10-14,000300.SH,3783.32,3863.23,3780.84,3842.47,116242293,256551271975.0,2.39
2022-10-17,000300.SH,3822.24,3849.62,3809.12,3846.41,104192019,220488874406.8,0.1
2022-10-18,000300.SH,3865.83,3870.22,3831.17,3838.27,88346907,186556295765.5,-0.21
2022-10-19,000300.SH,3827.47,3840.49,3776.53,3776.53,81574844,186736408229.7,-1.61
2022-10-20,000300.SH,3746.58,3804.25,3726.79,3754.93,90290895,203781618922.2,-0.57
2022-10-21,000300.SH,3753.89,3768.69,3724.69,3742.89,98750038,180686357677.0,-0.32
2022-10-24,000300.SH,3727.92,3762.16,3619.99,3633.37,130056864,259450743134.0,-2.93
2022-10-25,000300.SH,3621.94,3670.73,3594.7,3627.45,110953882,219302759596.7,-0.16
2022-10-26,000300.SH,3633.31,3700.88,3633.31,3656.9,121301548,242453810571.9,0.81
2022-10-27,000300.SH,3667.66,3685.08,3631.06,3631.14,117998675,257473315676.0,-0.7
2022-10-28,000300.SH,3605.16,3618.86,3533.5,3541.33,118772162,245816451977.6,-2.47
2022-10-31,000300.SH,3504.51,3553.39,3495.95,3508.7,138465655,256574822102.2,-0.92
2022-11-01,000300.SH,3519.82,3634.17,3517.62,3634.17,149286698,295089928407.3,3.58
2022-11-02,000300.SH,3620.37,3703.47,3610.8,3677.81,141592919,291648245712.0,1.2
2022-11-03,000300.SH,3645.06,3670.16,3628.5,3647.9,110566035,215379297964.4,-0.81
2022-11-04,000300.SH,3646.77,3782.88,3646.77,3767.17,149734949,311145477555.0,3.27
2022-11-07,000300.SH,3754.52,3792.79,3746.37,3775.3,129826371,251195699936.5,0.22
2022-11-08,000300.SH,3773.66,3779.12,3723.34,3749.33,99016451,193351324896.7,-0.69
2022-11-09,000300.SH,3750.78,3760.41,3711.27,3714.27,89434525,172029529943.6,-0.94
2022-11-10,000300.SH,3685.83,3701.53,3665.06,3685.69,103509302,183155308702.9,-0.77
2022-11-11,000300.SH,3787.76,3828.9,3747.09,3788.44,189685586,344471326267.1,2.79
2022-11-14,000300.SH,3818.14,3848.41,3781.78,3794.02,169665048,315536856084.6,0.15
2022-11-15,000300.SH,3788.93,3871.64,3775.5,3865.97,151515650,296268142768.9,1.9
2022-11-16,000300.SH,3860.81,3877.68,3829.31,3834.39,120610964,235844588244.6,-0.82
2022-11-17,000300.SH,3821.27,3821.74,3776.57,3818.66,105940632,219540811334.9,-0.41
2022-11-18,000300.SH,3823.82,3840.3,3801.57,3801.57,115078777,224276131007.5,-0.45
2022-11-21,000300.SH,3769.63,3769.87,3734.0,3769.13,95866966,188230373665.4,-0.85
2022-11-22,000300.SH,3766.08,3809.86,3751.04,3769.57,144486334,203490828432.2,0.01
2022-11-23,000300.SH,3760.22,3791.18,3753.21,3773.53,144527911,201070601177.9,0.11
2022-11-24,000300.SH,3791.54,3804.9,3751.38,3756.81,101073447,160698921546.2,-0.44
2022-11-25,000300.SH,3751.28,3790.57,3743.41,3775.78,142929711,191711040706.5,0.5
2022-11-28,000300.SH,3701.9,3736.08,3672.13,3733.24,127825748,196305561705.9,-1.13
