,equity
2023-07-27,1332626.9997482453
2023-07-28,1373879.8226151671
2023-07-31,1383216.0428445993
2023-08-01,1381382.5393512861
2023-08-02,1370754.83234081
2023-08-03,1378710.1827263029
2023-08-04,1378145.0442807411
2023-08-07,1368474.1111883514
2023-08-08,1372838.9335207494
2023-08-09,1364355.2051963343
2023-08-10,1375769.8506274452
2023-08-11,1355178.5595654636
2023-08-14,1357006.7984439696
2023-08-15,1362199.038990961
2023-08-16,1348855.0845692523
2023-08-17,1349801.8133166507
2023-08-18,1344543.9495508424
2023-08-21,1336991.9073734547
2023-08-22,1344034.2497549744
2023-08-23,1330437.278824206
2023-08-24,1331827.352828902
2023-08-25,1325686.1060451635
2023-08-28,1337296.6046513685
2023-08-29,1346547.4338754795
2023-08-30,1345432.7557002208
2023-08-31,1344694.4702871013
2023-09-01,1341258.2360305353
2023-09-04,1355888.6357052752
2023-09-05,1349722.8702585832
2023-09-06,1345676.0154436175
2023-09-07,1327930.4340480505
2023-09-08,1322391.3116164526
2023-09-11,1333459.2281071658
2023-09-12,1336894.7487755597
2023-09-13,1332658.4194946962
2023-09-14,1337892.2188502734
2023-09-15,1334670.7986698041
2023-09-18,1333015.177939787
2023-09-19,1335047.9044942802
2023-09-20,1330137.2263038158
2023-09-21,1319788.010721511
2023-09-22,1330771.615603708
2023-09-25,1325811.3636584226
2023-09-26,1317776.1873529532
2023-09-27,1320467.7439641703
2023-09-28,1318284.467854073
2023-10-09,1311050.6728204025
2023-10-10,1303708.8351099337
2023-10-11,1301973.2764387375
2023-10-12,1311920.488329373
2023-10-13,1298644.4270542096
2023-10-16,1284622.6004223118
2023-10-17,1290051.0591977022
2023-10-18,1274140.4166844648
2023-10-19,1253137.5065535728
2023-10-20,1249165.6646559944
2023-10-23,1235265.8391139114
2023-10-24,1252341.031426049
2023-10-25,1260100.3618193723
2023-10-26,1263371.5437868463
2023-10-27,1282226.1546027616
2023-10-30,1289361.643429584
2023-10-31,1286835.3574976213
2023-11-01,1278466.577569414
2023-11-02,1278550.9494714588
2023-11-03,1276070.4271733605
2023-11-06,1284362.9426580223
2023-11-07,1283231.6013403535
2023-11-08,1276823.9493630377
2023-11-09,1280064.195908402
2023-11-10,1272566.2759469333
2023-11-13,1271770.5342922176
2023-11-14,1274494.7563174115
2023-11-15,1277463.4634827408
2023-11-16,1270516.50967272
2023-11-17,1266697.300373142
2023-11-20,1270501.24700654
2023-11-21,1275265.8433974301
2023-11-22,1269899.9716040152
2023-11-23,1275712.2008382075
2023-11-24,1273065.611238623
2023-11-27,1270944.5738710822
2023-11-28,1271089.7887891845
2023-11-29,1262157.6860978738
2023-11-30,1267880.951964449
2023-12-01,1263889.5112941072
2023-12-04,1259029.1878721672
2023-12-05,1237726.056009316
2023-12-06,1234349.9482470322
2023-12-07,1233455.486726789
2023-12-08,1239073.334625271
2023-12-11,1244656.166447238
2023-12-12,1249377.8132348892
2023-12-13,1232695.3183365264
2023-12-14,1230408.42370164
2023-12-15,1224880.8084779843
2023-12-18,1218100.2217428852
2023-12-19,1214781.337085414
2023-12-20,1209392.014287195
2023-12-21,1215821.9126813433
2023-12-22,1221040.5589023365
2023-12-25,1225276.1842486502
2023-12-26,1225700.0485924135
2023-12-27,1232297.112247729
2023-12-28,1251028.822922994
2023-12-29,1249702.6847579612
2024-01-02,1247422.3830021163
2024-01-03,1254902.9007463786
2024-01-04,1248743.9204449567
2024-01-05,1247445.277336762
2024-01-08,1231919.0466289304
2024-01-09,1238751.8546009948
2024-01-10,1238319.4895741143
2024-01-11,1239282.949794518
2024-01-12,1241868.333511412
2024-01-15,1245213.9085443504
2024-01-16,1256162.0252855744
2024-01-17,1233777.910823505
2024-01-18,1232269.0204583881
2024-01-19,1230819.2375815902
2024-01-22,1200182.5332634968
2024-01-23,1212531.691299823
2024-01-24,1242183.1722462755
2024-01-25,1273625.757222559
2024-01-26,1286472.443274998
2024-01-29,1285899.886382559
2024-01-30,1261939.1012854925
2024-01-31,1252084.1931017197
2024-02-01,1245221.6220827461
2024-02-02,1216043.8732006876
2024-02-05,1211093.1853450988
2024-02-06,1283758.8285700125
2024-02-07,1307360.2747467477
2024-02-08,1329223.793525536
2024-02-19,1340800.185954613
2024-02-20,1344466.4253937053
2024-02-21,1345604.1450904992
2024-02-22,1364181.6084058697
2024-02-23,1373204.9117746998
2024-02-26,1374859.8422418807
2024-02-27,1403476.3334322914
2024-02-28,1373890.019904758
2024-02-29,1415280.4407963443
2024-03-01,1425136.6539972653
2024-03-04,1422785.3273239222
2024-03-05,1429746.7017498505
2024-03-06,1426239.6636126756
2024-03-07,1425287.0897531796
2024-03-08,1426582.2925972573
2024-03-11,1431175.1347457557
2024-03-12,1427075.7177776974
2024-03-13,1417512.5962365996
2024-03-14,1416858.8102733681
2024-03-15,1425612.3904794753
2024-03-18,1438953.7865425914
2024-03-19,1428782.1471386256
2024-03-20,1432499.589065783
2024-03-21,1434235.6550239574
2024-03-22,1417675.0089948054
2024-03-25,1416102.3721036473
2024-03-26,1426905.6689516476
2024-03-27,1419231.9856808102
2024-03-28,1417710.5454043974
2024-03-29,1428840.2131158526
2024-04-01,1438119.567311876
2024-04-02,1435432.8234164752
2024-04-03,1432771.4726650687
2024-04-08,1413943.952233634
2024-04-09,1426189.8299031213
2024-04-10,1411972.7980336535
2024-04-11,1411407.857294265
2024-04-12,1399811.6310484742
2024-04-15,1424922.9300534823
2024-04-16,1410292.8737616357
2024-04-17,1438194.1049672451
2024-04-18,1440049.5883082522
2024-04-19,1433431.7487076956
2024-04-22,1431106.6846161268
2024-04-23,1417785.7832141633
2024-04-24,1426885.9870342829
2024-04-25,1426616.4852729084
2024-04-26,1456498.8686083748
2024-04-29,1472431.7366454273
2024-04-30,1458157.559097344
2024-05-06,1472585.7062443562
2024-05-07,1466007.1860227329
2024-05-08,1458976.3953073798
2024-05-09,1479647.534922497
2024-05-10,1480878.056900787
2024-05-13,1487695.5909723288
2024-05-14,1488629.1301610055
2024-05-15,1470946.240158473
2024-05-16,1469038.7329929871
2024-05-17,1484351.474163285
2024-05-20,1492746.8694719442
2024-05-21,1494611.019731155
2024-05-22,1506092.256582732
2024-05-23,1485866.1161916927
2024-05-24,1488202.1702268731
2024-05-27,1504097.9470382682
2024-05-28,1493781.2596358391
2024-05-29,1493855.2094531518
2024-05-30,1491277.2781774353
2024-05-31,1494869.5833416216
2024-06-03,1500146.440540196
2024-06-04,1506856.6328189296
2024-06-05,1500409.64667942
2024-06-06,1484703.5976517822
2024-06-07,1488467.8524696208
2024-06-11,1482126.9558938637
2024-06-12,1483538.4396650791
2024-06-13,1474802.480632444
2024-06-14,1487553.116222572
2024-06-17,1483082.364922123
2024-06-18,1489201.3711049242
2024-06-19,1478595.8945024319
2024-06-20,1460597.3803348083
2024-06-21,1462000.9279408548
2024-06-24,1449825.2212763128
2024-06-25,1442268.960465063
2024-06-26,1457488.602005159
2024-06-27,1448454.515178373
2024-06-28,1438600.3301785921
2024-07-01,1442838.1086269445
2024-07-02,1440183.7956102914
2024-07-03,1440990.7712551835
2024-07-04,1421082.9504553222
2024-07-05,1420591.223396209
2024-07-08,1395949.4767395519
2024-07-09,1412622.1563308025
2024-07-10,1406804.8324003238
2024-07-11,1437816.0360400937
2024-07-12,1433356.5833102225
2024-07-15,1433217.6811790315
2024-07-16,1439362.617123286
2024-07-17,1454500.6928013915
2024-07-18,1460925.8431480753
2024-07-19,1472398.6991984793
2024-07-22,1464953.5662183347
2024-07-23,1434144.7018819447
2024-07-24,1425850.5857856364
2024-07-25,1437527.1088223592
2024-07-26,1449771.5190564697
2024-07-29,1440496.4790143224
2024-07-30,1442173.6616290393
2024-07-31,1477202.853650765
2024-08-01,1465444.8136826188
2024-08-02,1456851.1882975905
2024-08-05,1440321.3759559104
2024-08-06,1440519.895651111
2024-08-07,1446490.4194895036
2024-08-08,1448635.523443258
2024-08-09,1448098.5700214207
2024-08-12,1443137.5695893776
2024-08-13,1445425.030964983
2024-08-14,1433298.231773218
2024-08-15,1447430.5530318378
2024-08-16,1446146.8280692252
2024-08-19,1458740.5101981256
2024-08-20,1444687.5620948365
