,excess_return
2021-12-21,0.00010942621919501905
2021-12-22,-0.0033652996766026615
2021-12-23,-0.005581971460301735
2021-12-24,0.005600834288569897
2021-12-27,0.006188065768122211
2021-12-28,0.0026421490912799717
2021-12-29,0.004220091051577378
2021-12-30,-0.006809845648610824
2021-12-31,9.770801662636105e-05
2022-01-04,0.014219194969629648
2022-01-05,0.016075700509990652
2022-01-06,-0.0005181726117982639
2022-01-07,0.010130615530084158
2022-01-10,-0.0027241347852400783
2022-01-11,0.010681645093610052
2022-01-12,-0.007939858103688068
2022-01-13,0.015534632202355833
2022-01-14,-0.005594685525305988
2022-01-17,-0.010154739094768874
2022-01-18,-0.0035885319849254353
2022-01-19,0.007485362398609336
2022-01-20,0.0041927588490751145
2022-01-21,0.006394792827634031
2022-01-24,-0.012727749704855339
2022-01-25,0.006325114672958609
2022-01-26,-0.004696920411373122
2022-01-27,0.0037505127281793407
2022-01-28,0.010556227903025085
2022-02-07,-0.0019893114578784857
2022-02-08,0.012959266313479007
2022-02-09,-0.005805839898091272
2022-02-10,0.0035720997826354235
2022-02-11,0.0012721033009315767
2022-02-14,0.0004276146291229046
2022-02-15,-0.011058641430589555
2022-02-16,0.00012504772977853284
2022-02-17,-0.008081666198804495
2022-02-18,0.0009727015539321739
2022-02-21,0.0002234778734266777
2022-02-22,-0.00019419294952890617
2022-02-23,-0.0025062000043666478
2022-02-24,0.0019181597520743394
2022-02-25,-0.0031685085030208034
2022-02-28,0.0009317386123181802
2022-03-01,-0.0043593973056307465
2022-03-02,0.0030043177423377592
2022-03-03,0.0036897081512957627
2022-03-04,0.0024799762415766806
2022-03-07,0.008604722066590641
2022-03-08,0.0006072183216042429
2022-03-09,-0.015556627157535977
2022-03-10,-0.007954933149107522
2022-03-11,0.011991537810566024
2022-03-14,0.01371493711569892
2022-03-15,0.0037912627475450364
2022-03-16,-0.00738409341241688
2022-03-17,0.0013898731959486824
2022-03-18,0.0019424591421733995
2022-03-21,0.0006167902295735277
2022-03-22,0.0003104245657197239
2022-03-23,-0.006381678367844143
2022-03-24,0.002837518025271017
2022-03-25,0.01054965597813788
2022-03-28,0.0019850746209863737
2022-03-29,0.0016752676781166369
2022-03-30,-0.002271588159580007
2022-03-31,0.005431514471975471
2022-04-01,-5.907764215347215e-05
2022-04-06,0.015405901771584194
2022-04-07,-0.002439834162751153
2022-04-08,-0.004345877954285924
2022-04-11,0.004654763857825681
2022-04-12,0.0053710698220283334
2022-04-13,-0.0006039340713658303
2022-04-14,-0.004065531593404495
2022-04-15,0.0015532723867013772
2022-04-18,0.0023784422891604384
2022-04-19,0.004295563001346755
2022-04-20,0.006149423293056018
2022-04-21,0.0016112321049504032
2022-04-22,0.0012098959217954832
2022-04-25,0.003917814526018679
2022-04-26,-0.008776329292046428
2022-04-27,-0.01202995835653517
2022-04-28,-0.00984472551366147
2022-04-29,-0.012048236836931746
2022-05-05,0.0011573266289732738
2022-05-06,0.00617142075603588
2022-05-09,0.006598539228156085
2022-05-10,-0.005618343675539846
2022-05-11,-0.012286294133785625
2022-05-12,0.003122698567594187
2022-05-13,0.0007897396875630718
2022-05-16,0.00015694475888640598
2022-05-17,-0.008908363803773927
2022-05-18,0.0016288728590324452
2022-05-19,-0.0036641620392701664
2022-05-20,-0.004710346870857762
2022-05-23,0.0030004629390510216
2022-05-24,0.0016235259032408855
2022-05-25,-0.00014255474049425405
2022-05-26,0.0027662928423421787
2022-05-27,-0.0009903672524951947
2022-05-30,-0.0028354110700004294
2022-05-31,-0.008320847079432118
2022-06-01,-0.0006697171277809796
2022-06-02,-0.004367853853562596
2022-06-06,-0.01864311407654283
2022-06-07,-0.0004593088766111184
2022-06-08,-0.003071151927870136
2022-06-09,0.010092066521453138
2022-06-10,-0.007100839513172058
2022-06-13,-0.0036095415445267405
2022-06-14,0.0056837288999164876
2022-06-15,0.0020274270590115613
2022-06-16,-0.004375162100692196
2022-06-17,-0.006777641433555064
2022-06-20,-0.006227378777247737
2022-06-21,0.006013342639767185
2022-06-22,0.002869394153519155
2022-06-23,-0.007072501791219436
2022-06-24,-0.00816317517958803
2022-06-27,-0.012038613172958786
2022-06-28,-0.00698352582669697
2022-06-29,0.012612193082209934
2022-06-30,-0.010132851547323695
2022-07-01,-0.00048439715422234986
2022-07-04,-0.004663391023935263
2022-07-05,-0.0010674171144820733
2022-07-06,0.005513443795412619
2022-07-07,-0.004038760059390002
2022-07-08,0.004378404850275425
2022-07-11,0.013175991339083374
2022-07-12,0.012293638437246217
2022-07-13,0.0002789664570180285
2022-07-14,-0.009426754370091904
2022-07-15,-0.002419206192354287
2022-07-18,0.00047619605531578485
2022-07-19,0.002449737627482942
2022-07-20,-0.0013672963738666057
2022-07-21,0.0017933742907413498
2022-07-22,0.006029307037163463
2022-07-25,0.005683737548082919
2022-07-26,-0.005032339714452577
2022-07-27,-0.0026192940217106327
2022-07-28,-0.005274711196775278
