date,momentum_60,reversal_20,volatility_20,liquidity_20
2022-06-07,0.05039355579172709,-0.05179656290471107,-0.0028340832997497305,0.15178685024276034
2022-06-08,0.004586991836201641,0.312850788376398,-0.44770084356130013,-0.06981149753209162
2022-06-09,0.0815720601077247,-0.2967790404606926,0.19359982980302073,0.09291545991765825
2022-06-10,0.07745844619129531,-0.1918095558405673,0.04441431440764061,-0.048802873159685276
2022-06-13,0.17080872996484828,0.07994199161960981,-0.3112427971193397,-0.031941880285060335
2022-06-14,-0.4193895987435814,0.4250671878923173,-0.2956791199132326,-0.09016916070529053
2022-06-15,-0.29632263274730836,0.22882840982960362,0.20429885543131193,0.0012284787830881719
2022-06-16,0.13354014502180514,-0.2256304385114353,0.16171484925435672,0.18202211569185905
2022-06-17,-0.21116444952437036,0.11025022358368515,0.026777575895097137,-0.0046129228551994
2022-06-20,0.03298254801366423,0.25966187119855766,-0.17891282686332616,-0.044336663062909225
2022-06-21,0.2290160911659913,-0.11059151214923015,-0.1496232974999687,0.057731924935867575
2022-06-22,-0.028621377368484798,-0.12097560030513545,0.28852356896215164,0.07579429040066214
2022-06-23,-0.11426781517348408,-0.15149038649558053,0.1079376793608742,0.03513027282729206
2022-06-24,0.0276670352277962,0.023973816244995182,0.05019255155051169,0.2127538674524195
2022-06-27,-0.09908717916382159,0.03867617912548068,0.11108731588169549,0.05530414436579428
2022-06-28,-0.2013822221550686,0.41000288856802747,-0.4609864376729851,-0.24751324882239834
2022-06-29,0.11839465222220202,-0.2164057875012382,0.15674590233153834,0.25977707374351977
2022-06-30,-0.13581416812942207,0.08740031882985366,-0.07839365528378155,0.06675818077192287
2022-07-01,0.09204200618490353,-0.14712156247030236,0.06725776116537166,-0.0264253465704499
2022-07-04,-0.052800900229363644,0.07833165997458363,-0.1317666945357802,0.06756698475023383
2022-07-05,-0.03222999349076136,0.13777139537569574,0.03822960532972863,-0.1675708703000831
2022-07-06,0.15508404555605837,-0.04356859805528089,0.11025730927170256,0.11711455925782199
2022-07-07,-0.19699095908100045,0.1848050552639354,-0.2807729830505321,-0.15050966401580462
2022-07-08,-0.24320397105559033,0.03883180920318956,-0.3159995505832654,-0.2508104974783945
2022-07-11,-0.27059859881631126,0.09445941401209554,-0.31343366326174954,-0.10803453420406352
2022-07-12,0.1569996214865736,-0.15691316753123713,0.0937330248533885,-0.03680753989268838
2022-07-13,0.3088956592534308,-0.11643241474728658,0.3893840119391324,0.06592800727489177
2022-07-14,0.2235296525988498,0.04098087525182826,0.11920894931553164,0.02255673954775345
2022-07-15,-0.24407693944208197,0.31865101534914936,-0.13970025187197685,-0.09193568533967825
2022-07-18,-0.29848205351917756,0.27097314884448265,-0.276283656101791,-0.32166292338447267
2022-07-19,-0.0069825524364465295,-0.044409287132566026,0.019423304604564002,-0.14236207580775628
2022-07-20,-0.21355763717828768,0.23715962481580175,-0.10443619026432727,-0.22709615194600793
2022-07-21,0.03973074986109088,0.05433730828552927,-0.09441257991023723,0.05433875651801277
2022-07-22,-0.343504989418853,0.007277318648646232,-0.21733047662048388,-0.1120232922631316
2022-07-25,0.12273256950156812,0.175949308871656,0.13415701374688951,0.16613750486258042
2022-07-26,0.1200595158378115,0.004199329520219574,0.0937992617860002,-0.08491939692812173
2022-07-27,-0.04276224933215127,0.133739251546652,-0.047077486162462295,-0.12543481772985476
2022-07-28,0.10027215769961258,-0.38651687163162657,-0.05678396725749096,-0.07010604448433862
2022-07-29,0.24495912419204752,0.013959860741042655,0.35080768604199,0.06314352409515919
2022-08-01,-0.0065808262352926705,-0.26084030864462987,-0.04287128162799839,-0.06873509385503646
2022-08-02,-0.10566841314750651,0.10027163493751445,-0.13023413054882121,-0.1342466962281485
2022-08-03,-0.1537786448489685,0.31208186532098786,-0.09896560947547747,0.06104574565655124
2022-08-04,-0.2899962737941434,0.14579214184473716,-0.006875674579244863,-0.10279406932053399
2022-08-05,0.050960604307473546,0.002002659194506484,0.033054806551807515,-0.0320306067218225
2022-08-08,0.18371664762513823,-0.1661624492021529,0.1533014546016604,0.10034618751616002
2022-08-09,-0.0771265296434211,-0.11904328365001646,-0.2131915215803744,-0.2573298144007327
2022-08-10,-0.1887130972715817,0.25746570707161925,-0.07733666328725106,-0.06565298951982228
2022-08-11,-0.38028913314583956,0.3162502265246283,-0.37456152511904994,-0.17006937967929456
2022-08-12,0.1386652225877907,0.07020996492470084,0.07738001149868985,0.19917113096913927
2022-08-15,-0.06386025409347117,0.2552791829346872,-0.1540050384529881,-0.03375224718213169
2022-08-16,-0.02746229955906416,0.09298537404303825,-0.005937150899212041,0.017947592469492662
2022-08-17,0.15502807784442635,-0.29877451812101724,0.14699260652092094,0.005302186076673077
2022-08-18,-0.36073568430824854,0.16828415527336843,-0.44565753600728547,-0.25448615385073153
2022-08-19,-0.06406649737648777,0.13498475029858653,0.056294951779011636,0.09672797960773118
2022-08-22,0.16180253495260788,-0.25606271516703394,0.0005712481700070157,-0.07621265946465228
2022-08-23,-0.26708858266671837,0.22774179004869535,-0.5194364301545994,-0.24509725084893905
2022-08-24,-0.08130516879450644,-0.08406304597952585,-0.17121813907190883,-0.06238226700619486
2022-08-25,-0.1309759859981985,0.2437505895105461,-0.24540626776613972,-0.1392972462876871
2022-08-26,0.08687132357783627,-0.0519233044932332,0.028761962643523785,-0.12113898580055538
2022-08-29,-0.15353884288960715,0.20624831391209242,-0.24066309934748054,-0.2144283076615265
2022-08-30,-0.22383879772809284,0.06450338879629869,-0.37745923307921875,-0.11886521856672
2022-08-31,0.03280956306821474,-0.039564167898168696,-0.13132417074148217,-0.14390284375508944
2022-09-01,0.06366769200411436,0.06830433546467925,0.08658106388090794,-0.18958020995777394
2022-09-02,0.23971565341948728,-0.4981595764486047,-0.05307020780010662,-0.09884227589131514
2022-09-05,-0.044456238676168956,0.08349840528593071,0.2516150054165604,0.24243802616483948
2022-09-06,0.03924311518689323,0.17549553953355027,0.1780151175913938,0.07170314442201046
2022-09-07,0.14061544496034495,-0.1400479529659873,-0.38053766385919396,-0.25830848136762435
2022-09-08,-0.326963511817434,0.04158099377282874,-0.2120310434767754,0.14121989817528446
2022-09-09,-0.1892248384634707,0.24319619522525315,-0.02418803735299907,0.0503793126171619
2022-09-13,0.1742712462615581,-0.18424117719956248,-0.004068493456096935,-0.10584372979881418
2022-09-14,-0.08953177734133294,-0.33609563911960183,-0.5194844505538088,-0.1714541032957905
2022-09-15,0.1005662859857362,0.10571605083017416,0.037464106818590956,-0.03323898382080678
2022-09-16,0.08432132792312146,-0.14323700630489408,0.11704879003685109,0.20703213351085054
2022-09-19,-0.18105611770844518,0.39416767667884217,0.21682147250689018,0.17278724954127664
2022-09-20,0.1717771459714993,-0.18839239713765804,-0.1689318459298433,-0.18160713153910418
2022-09-21,0.3487555860734913,-0.12688078739688838,0.04594302283256109,-0.061959484436248685
2022-09-22,0.11482221830057882,-0.23195372960610974,-0.3179378332035286,-0.10187794573051057
2022-09-23,-0.17969978731962452,0.17115587049701567,0.2347244101249832,0.1968644954826103
2022-09-26,-0.4182050892751309,0.3070253267115449,-0.026811926861286625,-0.17615899427495316
2022-09-27,0.2486348091025472,-0.44061045548238886,-0.36587568272231535,-0.15737001972091655
2022-09-28,-0.0482048940484065,0.1382771590081939,0.3286675621332934,0.17621444227993605
2022-09-29,0.1257297714171441,-0.03899675948071162,-0.35424147895378466,-0.09987247877162772
2022-09-30,0.43558395714172343,-0.35319804110414915,-0.2556362030172728,-0.1542270091356249
2022-10-10,0.005008418515567057,0.06917413235136433,0.011042421018903101,0.05390628931016737
2022-10-11,-0.36381922108582776,0.47629169536458754,0.1472134725608331,-0.09921390192660741
2022-10-12,-0.07254653792868314,0.08236439727703103,0.05599833518299233,-0.2990293312877083
2022-10-13,-0.436442603417309,0.3762591917661821,0.2831381020819562,0.19139218371694697
2022-10-14,-0.09981517714606888,0.10235774666472315,0.03275112374048252,-0.20381275868438078
2022-10-17,0.056244240787482615,-0.18944796260597704,0.017280457086294457,0.011038648329839926
2022-10-18,0.14569865206399416,-0.07116076280297216,-0.11303373040653425,-0.15474235469043768
2022-10-19,-0.02989691110691337,0.10468182997571329,0.006077162396624713,-0.25314432606997
2022-10-20,0.3373278635453519,-0.21023266156501427,-0.1466672264535561,-0.13614001676893345
2022-10-21,0.16159157249399414,-0.13869094389113656,0.04713275276916134,-0.20612779218003532
2022-10-24,-0.07215468374391903,0.0903617125597619,-0.029749304897141147,0.038388931668958196
2022-10-25,-0.2459053908495161,-0.08131716226813591,0.28153869465762543,-0.12371242857654528
2022-10-26,-0.0010710552475791688,0.016718220957156135,-0.2148278852928741,-0.27661071987976205
2022-10-27,0.29956341908492023,-0.09887822144801017,-0.13310599328536163,-0.011341296260302761
2022-10-28,-0.0661626592518675,-0.2413149710453482,0.12346316290467349,-0.20737538685340495
2022-10-31,-0.5511337717336945,0.35957296809974976,0.14135015838188364,0.17842960621427298
2022-11-01,-0.3433217342146762,0.24726626677703956,0.28246597852427713,0.10195217910444603
2022-11-02,-0.026894088623430373,-0.09213319708174303,0.058035277678789896,-0.1966389693703533
2022-11-03,-0.3386591497004222,0.4032694681354356,0.28835027753058,0.37079996464904913
2022-11-04,-0.15588488588108484,0.3001000316061894,-0.14273624333567903,-0.04757501028675669
2022-11-07,0.1451398743559333,0.07925146143844251,-0.23650297137566256,-0.14152988942605751
2022-11-08,0.11778441215910496,0.13049516342883513,-0.292158990831503,-0.1805678931014677
2022-11-09,0.1614454628459099,0.3859316037877563,-0.32194364359835903,-0.21797040982002275
2022-11-10,-0.11740624921627656,0.22236774248037072,0.0005929999763849736,0.11914671930992889
2022-11-11,-0.05730889750324212,-0.024882024475239656,-0.11904559999627166,-0.11765276974430201
2022-11-14,-0.4850260408932154,-0.14762714654306783,0.1748204499546686,0.055633351864995864
2022-11-15,0.1401955413071019,0.17528425567918376,-0.11797715892678837,-0.138685230373024
2022-11-16,0.14067028714031,-0.29597616842121965,-0.04979799108791976,-0.2640950963886497
2022-11-17,0.07406812055123344,0.1970031736409713,-0.13536133700375827,-0.06337123824168568
2022-11-18,-0.16558967563669733,0.13689116601593923,-0.03196941958062282,-0.008685125440636881
2022-11-21,0.18950401660362665,0.19001412371094378,-0.4865640493278746,-0.22378624895540175
2022-11-22,0.007644644264683601,0.3291037484783163,-0.2673726735514108,-0.13482654520010592
2022-11-23,-0.07049377756347529,0.11848916796889214,0.019675814119933934,0.04919871923887218
2022-11-24,0.34496139656026614,-0.21378764261925218,-0.35004335983823714,-0.21638890966137977
2022-11-25,0.018157769191269615,0.16965405886061263,-0.0028312093301359506,-0.01755330701632102
2022-11-28,-0.0869510976407307,-0.2970286543572966,0.1766229144214681,0.08470169422472283
2022-11-29,-0.12471349575744342,0.13540936757289443,0.02888711201361231,0.10032553259409972
2022-11-30,-0.3190957482980072,0.19350932727497483,0.12295285720625367,0.08890899045654899
2022-12-01,-0.09531669151609069,0.16527157426308503,-0.2568840389904936,-0.1509345386410377
2022-12-02,0.24648515848944083,-0.5296522163011971,0.018303482511961084,-0.06343934640020737
2022-12-05,-0.2342347838409921,0.2007153665918479,0.0008810268072388969,0.02132338126110593
2022-12-06,-0.12415722540011531,0.31288370745435423,-0.12652782951946093,0.07311765121266778
2022-12-07,0.0716324669295515,-0.19539587570927855,0.08249737181697614,0.07451036977161417
2022-12-08,0.001471463041863076,-0.25995267627734553,0.16681075720836494,0.16010114953299073
2022-12-09,-0.016599904176915887,0.2851079627129272,-0.035533016153634155,-0.11172625943378896
2022-12-12,0.14307615532522527,-0.2766781185545433,-0.09382255214825087,-0.08615810194135469
2022-12-13,-0.0039019997854327633,-0.18153366963307307,-0.004090464050870843,-0.008387167940487302
2022-12-14,-0.31932448594784957,0.4569845411845503,0.014190729580422667,0.0662097693754001
2022-12-15,0.13872155383794912,-0.3811175249074988,-0.09763373149394504,-0.059251491040461346
2022-12-16,-0.16145800595333035,0.006498007458944059,-0.10927097005130651,0.14180405605708543
2022-12-19,-0.21624921885816165,0.393649804237388,-0.06928721652622427,-0.2005155878602437
2022-12-20,0.3162901002992893,-0.46471851720164115,-0.02278832243813023,0.039064930318094944
2022-12-21,0.32458741167091243,-0.4000511115709988,-0.06499199377302066,0.07635912772022362
2022-12-22,0.23895332889716703,-0.08739395714273908,-0.006379501920039968,0.0027994520155333862
2022-12-23,-0.3717903794713933,0.48347444720535265,0.039504044298974535,-0.051331036764141705
2022-12-26,-0.017578896074790545,-0.11281413579873761,0.049926839187882203,0.08099979631302272
2022-12-27,0.07517764266745576,0.12971557327205938,-0.12820010051802153,-0.0663890992262679
2022-12-28,0.015132690431971048,0.04791251907032273,0.014648932866498118,-0.10462187656362663
2022-12-29,0.08992794603650126,-0.14361379846812847,-0.16968255314474257,-0.14302882498660974
2022-12-30,-0.09908107284468826,0.44329693075654075,0.10617066265228403,-0.0777378770416866
2023-01-03,0.2014371133008937,-0.15015846232450952,-0.2762272051422517,-0.09423316930687642
2023-01-04,0.0037518871513459633,0.05406100650130874,0.19985384658510005,0.2898005913926364
2023-01-05,-0.35958517868901246,0.23778478430125446,0.011097523129622021,0.06192246628377043
2023-01-06,0.17162387067793664,-0.01578186454822599,0.08733663850356142,0.05961955550412328
2023-01-09,0.017795833703577225,-0.035709029311932546,0.24583740944157276,0.08754792577668986
2023-01-10,-0.018476553847442664,0.01526592640105215,-0.20938424519278565,-0.0298643934369954
2023-01-11,0.013689853542990018,-0.06729706757147479,0.018076725830824324,0.08696532338427825
2023-01-12,0.2873620046180625,0.021444964271268383,-0.11504703202925241,0.07020143225891406
2023-01-13,-0.018200077469227506,0.16847642004501961,0.034109178794721376,0.05393193061443894
2023-01-16,-0.12792653405906615,0.19679423146306366,-0.01901766639036852,-0.11743828333282885
2023-01-17,-0.2229490041877582,0.22866691226301314,-0.05192056585578448,-0.1678945653332194
2023-01-18,0.12385707636602622,-0.12738336256678592,0.04298541664547783,-0.08221537592951982
2023-01-19,-0.30595901030519806,0.3698458417726629,-0.08403300184497837,-0.03185356748193534
2023-01-20,-0.19386768842610613,0.08901919875032789,-0.09350338815824126,-0.00638253919555964
2023-01-30,-0.3413010873423934,0.19302284257653327,-0.17855374197495238,-0.13649532155127622
2023-01-31,0.04597938271949931,-0.2696933956188634,0.08487175051398385,-0.033935723603192275
2023-02-01,-0.05986111193789967,0.17297103517634957,0.05694610906854514,-0.16155782826251533
2023-02-02,-0.05453346050517393,-0.14781481215213418,0.06886517840710067,-0.20508985835674137
2023-02-03,-0.2830918313583329,0.1354961701448606,-0.29112007657136296,-0.37331572252313927
2023-02-06,0.11602394987880851,-0.0886181560377415,-0.1216475085180272,-0.1327703179694589
2023-02-07,-0.10019965511752105,0.1380893916265897,-0.076984216349534,-0.05233024123522943
2023-02-08,0.08143720830271192,-0.23391643449258698,0.2707820399842258,0.044070589948946484
2023-02-09,0.17640097336728006,0.1837480334729683,-0.1801795770994988,-0.29606746904967357
2023-02-10,0.23326105022036359,-0.1506193343454759,0.18626662319968282,-0.05106187960271597
2023-02-13,-0.07790806189152563,0.05171038370807553,-0.10524092503937342,-0.03794183527437063
2023-02-14,0.1828954728802938,-0.3385370372621275,0.1079842053675771,-0.15730336285890467
2023-02-15,-0.019452088942685977,0.37541270529451304,-0.35895307224041434,-0.03911623898496542
2023-02-16,-0.11680442315879726,0.17010303947857291,-0.3806359545843024,-0.26801085070275404
2023-02-17,0.3956101781313839,-0.06220565532091318,0.08388032848456495,0.1326301879622228
2023-02-20,-0.06276671252110887,-0.025337263613716972,-0.1327227855241187,-0.07985342371819505
2023-02-21,-0.1713358460971236,-0.09703296846163974,-0.1338932289746909,-0.2997967063328403
2023-02-22,-0.3296418168081633,0.35000045749676717,-0.2555994738469575,-0.04010898692677833
2023-02-23,-0.21327718758736797,-0.175424909513743,-0.01903207331433439,-0.21833303945195154
2023-02-24,-0.1423862299460808,0.07117163536068054,-0.2707478643625391,-0.10268763337203039
2023-02-27,0.10798459660017926,-0.1310464782316096,0.019628680816867906,-0.013661126195784268
2023-02-28,0.2898717471014683,-0.21817459836712458,0.29737484534279696,0.1573193848160519
2023-03-01,0.0937414683368366,-0.34868477706656487,-0.14756517474961636,-0.17661779154690282
2023-03-02,-0.2625664742335328,0.04672583242364835,-0.26744953291541534,-0.2168117044514791
2023-03-03,-0.19507591847570285,0.0960638374483691,-0.112978254317364,-0.08270545531259701
2023-03-06,-0.23685181620473342,-0.07209863016003852,-0.4012269774016776,-0.24879364805489873
2023-03-07,0.17839027190013912,-0.07239925343863803,0.1922114767631949,-0.013487968574821962
2023-03-08,0.04393056745230217,0.055649371852302794,-0.03478881919013571,-0.10791874982765334
2023-03-09,-0.007788671576131888,0.09414835211869384,-0.08612675754109088,-0.09207562063915725
2023-03-10,0.3863935488838612,-0.4378938772312953,0.1990807118037293,0.10319006946653897
2023-03-13,-0.019906570100810216,-0.040519784107342534,-0.2271501399129537,-0.053748957450117915
2023-03-14,-0.007399651426160987,-0.12742765069365028,-0.10816711056717095,-0.1670642933724246
2023-03-15,0.10111460884955725,-0.11557425226407982,-0.14256664143763642,-0.14723056166862747
2023-03-16,0.258158076403795,-0.28964315939692964,0.21228820990383326,0.0473053604062291
2023-03-17,-0.01628537961882423,0.05141495110599023,0.05836931418284217,0.010130433349283607
2023-03-20,-0.3031527440371871,0.5650600917787685,-0.03095500537379756,0.0742951595069241
2023-03-21,0.07490228239853436,-0.06933886745626752,0.0016333971886782492,0.07692282777423819
2023-03-22,0.3819366671046992,-0.3292266055124366,0.2767958962691447,0.18171941190558913
2023-03-23,-0.06592578784511229,0.13730026884112842,0.08207150880334102,0.0461927554707091
2023-03-24,-0.12816771663789217,0.28807876157595474,0.042194321257032166,-0.052485573981637265
2023-03-27,-0.19068088747688322,0.2464643417296488,-0.2884017304153377,-0.11092719502804028
2023-03-28,0.01535595107156887,-0.03354737717257499,0.08375047661877513,0.07950246354331929
2023-03-29,-0.2341170448716496,0.23020163198942076,-0.16114171821712953,0.029190995682923448
2023-03-30,0.29685563135774273,-0.25824979038296997,0.1895021122147761,0.09302708132446864
2023-03-31,0.17039845754264824,-0.1065177167449803,0.16850083553158715,0.17415274312951484
2023-04-03,0.31076215618542163,-0.3193129826094038,0.047059716292437506,0.024179043841553154
2023-04-04,0.04085891389264491,-0.06829440403626381,0.12155037040150952,-0.030974785751285747
2023-04-06,-0.25064070714732195,0.12125522032715928,0.061343135468382944,0.010966452019971509
2023-04-07,-0.2647135109893975,0.3409754073501733,-0.27332528743272205,-0.1313022492084637
2023-04-10,0.01781602215828871,-0.02444449850528822,-0.07349352174522468,-0.023666820989474036
2023-04-11,0.5143243979497809,-0.3516230396562724,0.2822078040485131,0.1492086892197278
2023-04-12,-0.4021782977985238,0.438806965334014,-0.41112948087056195,-0.37815669448369954
2023-04-13,0.14174844779914286,-0.11384723786995442,0.1477219764373249,0.17842224168581486
2023-04-14,-0.10555840790222397,0.18555764473277114,-0.26123024210865825,-0.14075074731204906
2023-04-17,-0.09879542992225654,0.16170895025598603,-0.12087638817344212,-0.0020478412360219107
2023-04-18,0.20099237199703224,-0.0981178412683412,-0.09311320043620326,-0.1049559748128003
2023-04-19,0.5770132106618716,-0.45940960987521096,0.2775364568777391,0.19935765879291023
2023-04-20,-0.19892074165881576,0.23067857472539754,-0.45978271720673797,-0.2819567967763772
2023-04-21,0.2810561171560418,-0.19892359494005676,-0.03764976983200179,-0.09471115500975376
2023-04-24,0.19973377120168115,-0.321478755408758,-0.24557464745685603,-0.08455430440063798
2023-04-25,-0.5070041573063896,0.3797063945920746,-0.24041149413020105,-0.2512686829290444
2023-04-26,-0.04902424218192833,-0.13963328193888036,-0.2686070878959635,-0.24303572848016433
2023-04-27,0.24965249824258653,-0.03549839436935672,0.21282841465352353,0.19547229704725372
2023-04-28,0.1514961592511432,-0.316752708143637,-0.3027163102160223,-0.26556161555333435
2023-05-04,-0.01955658175109865,-0.048135149329310074,-0.2706146916138125,-0.16084056515857434
2023-05-05,0.2701874066962104,-0.31536112101814767,-0.17481340713560917,-0.017411054247625592
2023-05-08,-0.09517645519648926,0.2514417283557875,-0.11014731755212202,0.011253422488994308
2023-05-09,-0.526886243093353,0.38100261850326744,-0.08343385800574947,-0.09480297858501822
2023-05-10,-0.32218812084251636,0.044298665784075465,-0.13507496540634703,-0.14054274540454545
2023-05-11,0.07577982290416352,-0.043718737070159004,-0.207553735134998,-0.18826637226027973
2023-05-12,-0.32617699670229555,0.15943977965369602,0.08455959079418758,0.1155722856399986
2023-05-15,-0.17263712181644003,-0.017151757833285916,-0.20916720689843277,-0.17350839762445944
2023-05-16,0.12391073543222582,0.055111443653047695,0.18262072227777518,0.06166674803077852
2023-05-17,0.4716729933787653,-0.09199922032650985,0.27844867227630227,0.17546478465137175
2023-05-18,-0.39821578126662865,0.3660642152167575,-0.09802375565087428,-0.17400204518848583
2023-05-19,-0.4344713449517494,0.09418241485365088,-0.3687505502803003,-0.19492047814419045
2023-05-22,-0.32211652971729987,0.06051723384028879,-0.18970837436531893,-0.27808366279419006
2023-05-23,-0.12064974215328206,0.1849657690377217,0.11630949048345347,0.021539308659970238
2023-05-24,0.3391309231378186,-0.05772917765228147,0.2167609013642818,0.12237626871876034
2023-05-25,0.32928926614373755,0.15697308145306935,0.1222893360926054,0.06886655874950116
2023-05-26,0.46224359165012857,0.022560780719884637,0.15168107478107892,0.0312254216815968
2023-05-29,0.31523161742582784,-0.010016707624055517,0.3670165669911591,0.1783038531470897
2023-05-30,0.22553396480250287,-0.16492779192360676,0.10397259824898716,-0.15225985222159752
2023-05-31,-0.15979251456393295,0.30034357274379264,0.040001573274904806,0.19376062825699106
2023-06-01,-0.6027871091117808,0.3554453148628742,-0.3048553106034523,-0.14229949771922437
2023-06-02,0.3731553717379252,-0.1188479228669808,0.21274003537220976,0.07723099846196049
2023-06-05,-0.16324507421335696,0.3410422551090447,-0.146429836041391,-0.08256936450611946
2023-06-06,0.30867088669140935,0.1404485595700624,-0.0871234626253464,0.06238281648249978
2023-06-07,-0.09597096571682782,0.21257384313767796,-0.33224121618426844,-0.16055244169331992
2023-06-08,0.1196630552914207,-0.21215854485631327,0.24533261890612265,0.11351865778546183
2023-06-09,-0.3624564307221387,0.0603811370774009,0.12509857357743034,-0.04239406545040652
2023-06-12,0.10169920600623408,-0.10036554303037555,0.11662424595379738,0.21502770327368018
2023-06-13,0.006873954179132596,-0.12717614896544144,0.06618347010841197,0.055448107856521045
2023-06-14,-0.46114750141143784,0.4027909943764064,-0.20748400362131372,-0.02600465243839374
2023-06-15,0.01756780258531031,-0.006115062185376763,0.2079240345020017,0.3110066449008648
2023-06-16,0.1465567581574577,-0.2323896119987939,0.3039265993102847,0.04660510443639163
2023-06-19,0.13552705698203804,-0.15204192059846885,0.006325477907091476,0.1095950282816385
2023-06-20,0.05132474999584089,0.2907218562304337,-0.3486487990037649,-0.27180331686299
2023-06-21,-0.13182579304190203,0.28525943698020567,-0.1408884233759619,-0.16805060545156975
2023-06-26,-0.05499122566845312,0.051766751046433516,-0.10454803234047591,-0.1804276067274194
2023-06-27,0.17336884089451673,0.16784232187765513,-0.38319173140625423,-0.2313388900348028
2023-06-28,0.2882266739605895,-0.04196777988738408,-0.014116398707970402,-0.0679535452490173
2023-06-29,-0.1437178512330959,0.09467448434906939,-0.09469663288554009,-0.048697960182690896
2023-06-30,-0.28380772240776564,0.24519617750912404,-0.17349702717791154,-0.042329424844612926
2023-07-03,-0.2622280259149289,0.06799324775242749,0.2466560612331525,0.11224947385882056
2023-07-04,0.06899701497825587,0.07162721573873504,-0.3209012722879765,-0.26291403530538576
2023-07-05,0.11510323991290722,-0.14400381833231818,0.07862275528245166,0.04122239237389683
2023-07-06,0.25359844324237046,-0.028880903635112108,-0.39603943728240254,-0.43515387501029434
2023-07-07,-0.2455773409502239,0.24371601641594498,-0.11267312370071607,-0.07666112934464055
2023-07-10,-0.0006808908774129897,-0.07655508149294078,0.07858354355048015,0.11990170021794325
2023-07-11,0.02829544589609622,-0.06148235670853708,-0.38777081850963385,-0.2143166576124398
2023-07-12,-0.15916364698502025,0.22468634229970927,0.16602319564640328,0.18961872352377038
2023-07-13,0.15068440077274625,0.19259978821849924,0.10184438518927999,0.11015246262889672
2023-07-14,0.12681991805593254,-0.04660431031369511,-0.07331916180730304,-0.14604010085379665
2023-07-17,-0.14667840705843868,-0.002326905892839957,-0.21013711508047644,-0.24301863129645684
2023-07-18,0.053253625379137415,0.0055567465163617585,-0.2709091781756883,-0.2484708505939429
2023-07-19,-0.24639927708871961,0.00580915381567404,-0.452985865293364,-0.22751109174513048
2023-07-20,-0.0011241289076902236,-0.07628156555628192,-0.3120193280947003,-0.28207538847385166
2023-07-21,0.18276250154773027,0.02815691376454881,0.07193542667192887,-0.08656094161441934
2023-07-24,-0.24254234629501722,0.0893245957837633,-0.03178714030709214,0.12128775570313304
2023-07-25,-0.11517303719856482,-0.035401442596552854,-0.25545807775093493,-0.2047390944571791
2023-07-26,0.026490979546693206,-0.04576054966343324,-0.25623234213042084,-0.15947299557163255
2023-07-27,-0.011256636742282661,-0.27849976679310295,-0.09261124133848278,-0.02996751250201909
2023-07-28,-0.10270706347269679,0.0578969355124348,-0.03550598066551302,0.06455039457566981
2023-07-31,-0.07398786705206575,0.28347540280974376,-0.15765036166048269,-0.10386173594703182
2023-08-01,0.22855789741530577,-0.07042880932786691,0.2633252970892475,0.04890600145184328
2023-08-02,-0.13857377007930194,-0.26310493487388514,-0.005041834353835508,-0.0875621927027524
2023-08-03,-0.009201884807371812,0.13657362142126048,0.21370582646505595,0.25479224797302696
2023-08-04,0.17874118449608128,0.1725825370785288,-0.001553054112782274,0.0319575066469491
2023-08-07,-0.12949363157575314,0.04336145089391837,-0.150153655749375,-0.2323584473205034
2023-08-08,-0.24783997679065622,-0.15478758639192156,-0.18006188975335832,-0.1276445310718996
2023-08-09,-0.07821934313883887,-0.1295507940266583,-0.06711061698479412,-0.08025642060123794
2023-08-10,-0.12656620947202624,0.21649252203355984,-0.24708614511846505,-0.22570554669348408
2023-08-11,-0.007555591393395455,0.2884573807208533,0.06774241869079037,-0.045813439936704795
2023-08-14,0.15974793528698783,-0.36889895526331123,-0.10239632674716699,-0.0753579466214958
2023-08-15,0.08023766995548902,-0.42428947938484113,-0.15866052655070478,-0.15989339143514025
2023-08-16,-0.05062563659033091,0.33185039715685166,0.015162224361873037,0.09557927263524528
2023-08-17,-0.034698786818450955,-0.17575641118530494,-0.3375384781368933,-0.31405303166323767
2023-08-18,0.030433645438239183,0.13052352598823136,-0.04599249062970944,-0.026903234288104923
2023-08-21,0.2729112432829192,0.03739904468056387,0.19778606017473976,0.24485234999967986
2023-08-22,0.12086009729617705,-0.29493432900112493,-0.48801954091063593,-0.3769574931630171
2023-08-23,-0.08608891239551948,0.3205027256651756,0.22708563220400202,0.18875458686025107
2023-08-24,0.20382406695447117,-0.28424401682147005,-0.33479218724879367,-0.04037274407635405
2023-08-25,0.01114489426787196,0.06281209254624168,0.12291384867809091,0.19929349695647874
2023-08-28,-0.3602926767718434,0.4424169301719703,0.4090907841746608,0.057105977004876234
2023-08-29,-0.16054644500269857,0.12563148519088674,0.19064543065585765,-0.1083151981978423
2023-08-30,-0.04491854394556929,-0.06673338582765977,-0.16173956065019288,-0.20143385317796061
2023-08-31,0.1548570421188373,0.09578180775552309,-0.3211425931743159,-0.15359304268048557
2023-09-01,-0.02297945626199148,0.11084157162995172,-0.04521521733927566,0.017178864783659396
2023-09-04,0.01895462670312633,-0.13027165483900216,-0.2363566864063098,-0.2710637335980534
2023-09-05,-0.04796674418211956,0.005354385985189994,0.020434177824493843,0.05479904909613105
2023-09-06,0.3733201077291782,-0.289130170102185,-0.32768624179257605,-0.13821558860401278
