,equity
2024-09-05,1548897.2342942755
2024-09-06,1538893.3746083353
2024-09-09,1525039.2770198176
2024-09-10,1515132.487351047
2024-09-11,1512265.7150077089
2024-09-12,1506936.8773161478
2024-09-13,1503012.492387976
2024-09-18,1499665.9173560347
2024-09-19,1516106.647005772
2024-09-20,1515408.6151608224
2024-09-23,1513975.0946030347
2024-09-24,1569122.82964257
2024-09-25,1593015.208134959
2024-09-26,1660494.6683467787
2024-09-27,1733219.8789571184
2024-09-30,1888263.9174734736
2024-10-08,1979269.0161173537
2024-10-09,1836454.390906565
2024-10-10,1878344.5991237627
2024-10-11,1854865.4372931754
2024-10-14,1890747.8809735011
2024-10-15,1850065.8384513503
2024-10-16,1874399.9567793894
2024-10-17,1844887.1301457891
2024-10-18,1869139.4635956297
2024-10-21,1856717.727284104
2024-10-22,1869590.9418324477
2024-10-23,1884376.0169824716
2024-10-24,1873027.8240943728
2024-10-25,1866089.275159718
2024-10-28,1869915.352625367
2024-10-29,1854750.1214482957
2024-10-30,1833004.3554608435
2024-10-31,1820517.3280720427
2024-11-01,1833270.8665488805
2024-11-04,1845656.4100252574
2024-11-05,1857469.8609091956
2024-11-06,1847397.9343725732
2024-11-07,1890489.7974195716
2024-11-08,1877330.6314448179
2024-11-11,1869300.4886959838
2024-11-12,1870587.8421810225
2024-11-13,1884274.670894366
2024-11-14,1875789.7167403633
2024-11-15,1877155.0130398262
2024-11-18,1886747.1934997146
2024-11-19,1884844.8361320754
2024-11-20,1888956.168032963
2024-11-21,1888897.3719379255
2024-11-22,1839089.7276913326
2024-11-25,1846829.9523375914
2024-11-26,1840509.83636161
2024-11-27,1859090.429722829
2024-11-28,1851047.3035537566
2024-11-29,1862601.1146877196
2024-12-02,1868983.9617202594
2024-12-03,1884001.0560761895
2024-12-04,1883715.4983475255
2024-12-05,1869599.9218120407
2024-12-06,1885341.9935830769
2024-12-09,1897177.5136323147
2024-12-10,1888878.3738100806
2024-12-11,1904548.4406749688
2024-12-12,1918113.7402091844
2024-12-13,1880972.0795377842
2024-12-16,1899881.8871332689
2024-12-17,1893560.4600862092
2024-12-18,1901279.8721784316
2024-12-19,1879135.1346309464
2024-12-20,1858795.665225461
2024-12-23,1885860.1184123002
2024-12-24,1912398.8630740875
2024-12-25,1924592.6672716225
2024-12-26,1896919.2428171753
2024-12-27,1910852.4363743167
2024-12-30,1918945.5081692275
2024-12-31,1907615.9606620749
