,oos_daily_return
2024-04-22,0.9770805115487549
2024-04-23,0.9618982383087847
2024-04-24,0.9665289142128345
2024-04-25,0.9669042936920537
2024-04-26,0.975675239384104
2024-04-29,0.9699356682600315
2024-04-30,0.9669078057739043
2024-05-06,0.9908355154390428
2024-05-07,0.9852752510586218
2024-05-08,0.9727994692813644
2024-05-09,1.001529397948892
2024-05-10,1.0046440836547483
2024-05-13,1.0037360251691718
2024-05-14,0.9885691272395726
2024-05-15,0.983016832366007
2024-05-16,0.9937580776586787
2024-05-17,0.9921499192808876
2024-05-20,0.9939509414510562
2024-05-21,1.0016504789529785
2024-05-22,0.9935496069016557
2024-05-23,0.9765999407513681
2024-05-24,0.979348308988235
2024-05-27,0.9916462421553167
2024-05-28,0.9780194717097995
2024-05-29,0.9640585680512999
2024-05-30,0.9487522170983298
2024-05-31,0.9576808704183931
2024-06-03,0.955546829212648
2024-06-04,0.9649697342377258
2024-06-05,0.9413644451799161
2024-06-06,0.9468394398023089
2024-06-07,0.9581161972179566
2024-06-11,0.944026090617608
2024-06-12,0.9504763789427376
2024-06-13,0.9377499677016631
2024-06-14,0.9462214818838001
2024-06-17,0.9314718756000853
2024-06-18,0.938486814338733
2024-06-19,0.9367051184160102
2024-06-20,0.9284079121211897
2024-06-21,0.9330799146774327
2024-06-24,0.926137621871845
2024-06-25,0.9326188580391349
2024-06-26,0.9312884459734585
2024-06-27,0.9177854225550562
2024-06-28,0.9267937327935186
2024-07-01,0.9267937327935186
2024-07-02,0.9267937327935186
2024-07-03,0.9267937327935186
2024-07-04,0.9267937327935186
2024-07-05,0.9267937327935186
2024-07-08,0.9267937327935186
2024-07-09,0.9267937327935186
2024-07-10,0.9267937327935186
2024-07-11,0.9267937327935186
2024-07-12,0.9267937327935186
2024-07-15,0.9267937327935186
2024-07-16,0.9267937327935186
2024-07-17,0.9267937327935186
2024-07-18,0.9267937327935186
2024-07-19,0.9267937327935186
2024-07-22,0.9267937327935186
2024-07-23,0.9267937327935186
2024-07-24,0.9267937327935186
2024-07-25,0.9267937327935186
2024-07-26,0.9267937327935186
2024-07-29,0.9267937327935186
2024-07-30,0.9267937327935186
2024-07-31,0.9267937327935186
2024-08-01,0.9260522978072838
2024-08-02,0.9139380483309157
2024-08-05,0.9047320464129791
2024-08-06,0.89540456100218
2024-08-07,0.8956382718174498
2024-08-08,0.8959484700650152
2024-08-09,0.903742096334957
2024-08-12,0.9019597968094947
2024-08-13,0.8962559425627536
2024-08-14,0.8921595504253634
2024-08-15,0.9031078927027099
2024-08-16,0.9119042512641811
2024-08-19,0.9281383271978598
2024-08-20,0.9307689418626737
2024-08-21,0.9296346473616358
2024-08-22,0.9313232276380561
2024-08-23,0.9397923175485221
2024-08-26,0.9410773209531959
2024-08-27,0.9355210967739627
2024-08-28,0.9265229598517111
2024-08-29,0.9094230241693223
2024-08-30,0.912829961847284
2024-09-02,0.9053068998239202
2024-09-03,0.9022932717262173
2024-09-04,0.8936090496287996
2024-09-05,0.8947386505801814
2024-09-06,0.8896837730825475
2024-09-09,0.8709604005586419
2024-09-10,0.8784247641101098
2024-09-11,0.8737754438496173
2024-09-12,0.8696229381314465
2024-09-13,0.8590385193924318
2024-09-18,0.873804668759957
2024-09-19,0.8843730998668412
2024-09-20,0.883572706501604
2024-09-23,0.8992653152246665
2024-09-24,0.936176456721784
2024-09-25,0.95057061976346
2024-09-26,1.0035742511350745
2024-09-27,1.0375561338475148
2024-09-30,1.1065107315614608
2024-10-08,1.1411744144630602
2024-10-09,1.0301427285213194
2024-10-10,1.0622633876088556
2024-10-11,1.030509351281747
2024-10-14,1.0553515053846727
2024-10-15,1.0308483487184825
2024-10-16,1.0283535263290395
2024-10-17,1.0154935538602714
2024-10-18,1.0356530098844687
2024-10-21,1.0275941047365111
2024-10-22,1.0349806040377403
2024-10-23,1.0479363954318077
2024-10-24,1.0343092641077134
2024-10-25,1.0495367420515873
2024-10-28,1.0482143366843357
2024-10-29,1.0314688004196002
2024-10-30,1.0630729242269767
2024-10-31,1.1071643663545934
2024-11-01,1.1103904963483917
2024-11-04,1.1107828533093906
2024-11-05,1.138631920373455
2024-11-06,1.1233860126834918
2024-11-07,1.1451022428078341
2024-11-08,1.139325278739933
2024-11-11,1.142004336964903
2024-11-12,1.1231127790409166
2024-11-13,1.1207717012129956
2024-11-14,1.0985758778847357
2024-11-15,1.0863346443291049
2024-11-18,1.0857666000375594
2024-11-19,1.0904062193014137
2024-11-20,1.089222281130692
2024-11-21,1.087146824146811
2024-11-22,1.0518180066542948
2024-11-25,1.0474008796096714
2024-11-26,1.045271217148382
2024-11-27,1.068743469973162
2024-11-28,1.055792087513369
2024-11-29,1.0654053536117531
2024-12-02,1.068416600463306
2024-12-03,1.0743827962346568
2024-12-04,1.0639798442185868
2024-12-05,1.0669566650403903
2024-12-06,1.0789059704595865
2024-12-09,1.0662820470548038
2024-12-10,1.0855411695717947
2024-12-11,1.0876301609369363
2024-12-12,1.0961091418969022
2024-12-13,1.0675199207535033
2024-12-16,1.055419277048975
2024-12-17,1.0513625500626296
2024-12-18,1.0538195004906186
2024-12-19,1.0433753821005132
2024-12-20,1.0356160556946308
2024-12-23,1.0401772531716598
2024-12-24,1.0548898310948007
2024-12-25,1.0455388982867613
2024-12-26,1.043336103503208
2024-12-27,1.037593544026548
2024-12-30,1.0372663337401216
2024-12-31,1.0274441588485936
