,oos_daily_return
2024-10-28,0.0024608809473030124
2024-10-29,-0.010905200204507581
2024-10-30,-0.008713861400654777
2024-10-31,-0.0084376178017872
2024-11-01,0.0037457831696243726
2024-11-04,0.008419146356654084
2024-11-05,0.010931478548578344
2024-11-06,-0.004447246748326195
2024-11-07,0.02423178869262066
2024-11-08,-0.0073099685647424195
2024-11-11,-0.004543043612919018
2024-11-12,0.0008958624531436588
2024-11-13,0.008369632937760496
2024-11-14,-0.004287013878750634
2024-11-15,0.001699247205056098
2024-11-18,0.0025377879167822748
2024-11-19,-0.0004219170153548779
2024-11-20,0.0021964532925682345
2024-11-21,-0.00217395095816475
2024-11-22,-0.026592220027177982
2024-11-25,0.00535252017967669
2024-11-26,-0.004015015694484481
2024-11-27,0.010760477285699066
2024-11-28,-0.0031305724088626086
2024-11-29,0.00509111591957212
2024-12-02,0.008115113613943903
2024-12-03,0.0058398095734208955
2024-12-04,-6.975195150915603e-06
2024-12-05,-0.00661563184904379
2024-12-06,0.008702290891632103
2024-12-09,0.005555284302253494
2024-12-10,-0.003766872964188539
2024-12-11,0.008560584940268345
2024-12-12,0.008587247030958034
2024-12-13,-0.01646332068875067
2024-12-16,0.01252624734429375
2024-12-17,-0.002737194111318564
2024-12-18,0.004623297367190693
2024-12-19,-0.011295953698110539
2024-12-20,-0.0085924705180771
2024-12-23,0.012910531925492963
2024-12-24,0.01383660822107502
2024-12-25,0.004831572165803433
2024-12-26,-0.011820596883284962
2024-12-27,0.009029278362662208
2024-12-30,0.005118683166818405
2024-12-31,-0.005000896831714896
