,equity
2024-08-20,1452125.2873642587
2024-08-21,1441815.4362048812
2024-08-22,1440484.7019696701
2024-08-23,1447248.976927366
2024-08-26,1449705.229874029
2024-08-27,1441581.9044846229
2024-08-28,1439932.385078677
2024-08-29,1423081.1494043723
2024-08-30,1426208.935056592
2024-09-02,1413731.530772458
2024-09-03,1417555.4568594503
2024-09-04,1409943.6610747238
2024-09-05,1416834.2668610667
2024-09-06,1408031.8786575487
2024-09-09,1395683.6718054127
2024-09-10,1389582.4840639692
2024-09-11,1382807.7095036784
2024-09-12,1376822.2978030199
2024-09-13,1371264.339639723
2024-09-18,1371631.627159323
2024-09-19,1386855.8501148124
2024-09-20,1385906.9373298713
2024-09-23,1386584.7947204665
2024-09-24,1440150.481820417
2024-09-25,1466270.0757907033
2024-09-26,1527729.2704269327
2024-09-27,1596050.9290453412
2024-09-30,1736269.079446067
2024-10-08,1818860.3996231586
2024-10-09,1688512.933412651
2024-10-10,1729574.1541535107
2024-10-11,1705361.84501983
2024-10-14,1732838.8138059343
2024-10-15,1701434.2985272363
2024-10-16,1712937.7677334019
2024-10-17,1688908.9834872126
2024-10-18,1711131.6121217355
2024-10-21,1704846.0913248193
2024-10-22,1716888.6158902515
2024-10-23,1731559.7763230936
2024-10-24,1724078.6049759558
2024-10-25,1718255.9930542246
2024-10-28,1722215.7148809242
2024-10-29,1706557.1930762995
2024-10-30,1691405.016491811
2024-10-31,1681161.698898716
2024-11-01,1690825.7398377114
2024-11-04,1703274.5278221357
2024-11-05,1719545.882929927
2024-11-06,1711976.333877932
2024-11-07,1748991.587383666
2024-11-08,1735411.6992881016
2024-11-11,1727366.8544817031
2024-11-12,1727346.383941371
2024-11-13,1745147.4226282446
2024-11-14,1733181.3163010906
2024-11-15,1734066.8508852709
2024-11-18,1743533.4792715427
2024-11-19,1740630.5337474425
2024-11-20,1747208.7352812404
2024-11-21,1750268.6091513822
2024-11-22,1707597.7400412539
2024-11-25,1716406.701426794
2024-11-26,1712618.838529808
2024-11-27,1731920.6414375152
2024-11-28,1723226.05018881
2024-11-29,1731757.9757180184
2024-12-02,1743980.9013831317
2024-12-03,1755849.2979872434
2024-12-04,1754278.079620547
2024-12-05,1742225.8201488073
2024-12-06,1757818.0049815942
2024-12-09,1766509.5570283984
2024-12-10,1762607.640532152
2024-12-11,1774603.2791396254
2024-12-12,1787594.3074588827
2024-12-13,1753544.3914187215
2024-12-16,1760153.0720155097
2024-12-17,1754336.570580662
2024-12-18,1760772.7193799613
2024-12-19,1743651.119331959
2024-12-20,1727094.4768899805
2024-12-23,1742153.028354934
2024-12-24,1765584.665245615
2024-12-25,1773223.3984104635
2024-12-26,1754635.112044974
2024-12-27,1763747.3893526036
2024-12-30,1769350.9520678357
2024-12-31,1755973.579168049
