,equity
2024-02-07,1223065.7266255203
2024-02-08,1216196.4431689915
2024-02-19,1252835.2344013194
2024-02-20,1269404.394698432
2024-02-21,1268266.6835204572
2024-02-22,1283578.7862848765
2024-02-23,1281674.962985862
2024-02-26,1253648.5516285405
2024-02-27,1257794.9219710128
2024-02-28,1258066.2602581738
2024-02-29,1263636.2550178338
2024-03-01,1253986.2952764248
2024-03-04,1272625.9975830016
2024-03-05,1291562.021611041
2024-03-06,1288679.4290317178
2024-03-07,1296989.5280607832
2024-03-08,1306471.5741060835
2024-03-11,1294240.1691348797
2024-03-12,1263070.3835265858
2024-03-13,1260296.3444537623
2024-03-14,1265627.1152000884
2024-03-15,1280174.0518986199
2024-03-18,1288850.9420940578
2024-03-19,1277501.752045187
2024-03-20,1283014.616463244
2024-03-21,1280103.3193374996
2024-03-22,1276282.5602341832
2024-03-25,1287402.1888534692
2024-03-26,1300463.211422506
2024-03-27,1297389.3937864096
2024-03-28,1295383.647245363
2024-03-29,1316589.4836178229
2024-04-01,1315002.602235757
2024-04-02,1321795.1866023226
2024-04-03,1321178.3746312142
2024-04-08,1321156.144093742
2024-04-09,1313392.590586662
2024-04-10,1315756.9561765422
2024-04-11,1325940.214711861
2024-04-12,1327652.6337265323
2024-04-15,1356944.309647985
2024-04-16,1339992.8460759835
2024-04-17,1365505.5691712988
2024-04-18,1367192.7332119977
2024-04-19,1368776.4674081113
2024-04-22,1355268.403475151
2024-04-23,1332412.7303097255
2024-04-24,1339298.3387506362
2024-04-25,1341266.0369937995
2024-04-26,1339075.9957983098
2024-04-29,1339215.6787396756
2024-04-30,1343276.9568350494
2024-05-06,1357721.6607435239
2024-05-07,1353698.527908955
2024-05-08,1351524.9687279454
2024-05-09,1360688.8662396872
2024-05-10,1368283.2911369835
2024-05-13,1383622.5272360563
2024-05-14,1384563.8502819072
2024-05-15,1372489.0915117576
2024-05-16,1363143.471746451
2024-05-17,1367866.1577375878
2024-05-20,1369880.0739852549
2024-05-21,1370831.7994644167
2024-05-22,1364625.7528541188
2024-05-23,1357533.4048820783
2024-05-24,1356533.8396287651
2024-05-27,1375094.091828439
2024-05-28,1365858.7890666944
2024-05-29,1364123.584975588
2024-05-30,1354763.495389259
2024-05-31,1350684.0052957656
2024-06-03,1352406.5072716295
2024-06-04,1362506.8345833146
2024-06-05,1354200.9124683265
2024-06-06,1356378.5581100734
2024-06-07,1361747.82260961
2024-06-11,1348694.884853351
2024-06-12,1353599.457477141
2024-06-13,1352042.9656931947
2024-06-14,1351773.4768459585
2024-06-17,1344900.8235865184
2024-06-18,1350469.5971961655
2024-06-19,1351878.6182086258
2024-06-20,1351375.9856598014
2024-06-21,1351388.6045688416
2024-06-24,1343999.5612373755
2024-06-25,1346453.597310476
2024-06-26,1353206.2477728804
2024-06-27,1353234.1145769232
2024-06-28,1365330.6339759047
2024-07-01,1377893.8741838278
2024-07-02,1372526.3146722934
2024-07-03,1366313.1844213852
2024-07-04,1362322.3530044202
2024-07-05,1354722.4334485072
2024-07-08,1352884.692091294
2024-07-09,1371372.3451807748
2024-07-10,1360131.5715732912
2024-07-11,1370078.6011074432
2024-07-12,1373877.2972022204
2024-07-15,1376979.802303927
2024-07-16,1381153.6913683289
2024-07-17,1378621.0964768433
2024-07-18,1386821.2223639963
2024-07-19,1387287.3634458387
2024-07-22,1376815.866247836
2024-07-23,1356908.3427665506
2024-07-24,1357125.629382542
2024-07-25,1349075.0183304946
2024-07-26,1349329.7030407412
2024-07-29,1352420.9351812622
2024-07-30,1343637.648073337
2024-07-31,1362421.3239950691
2024-08-01,1362011.0693769339
2024-08-02,1355902.6297638586
2024-08-05,1338778.0074450586
2024-08-06,1333109.0980143922
2024-08-07,1338005.3094601405
2024-08-08,1336029.7377591913
2024-08-09,1332173.1620156437
2024-08-12,1330577.87409378
2024-08-13,1337651.261349951
2024-08-14,1335075.956068978
2024-08-15,1349470.6483450185
2024-08-16,1349306.039503435
2024-08-19,1360618.641886245
2024-08-20,1349934.8664700903
2024-08-21,1340847.549354302
2024-08-22,1346713.971488502
2024-08-23,1347147.2603887
2024-08-26,1344077.6014847895
2024-08-27,1338728.8378908401
2024-08-28,1333654.8511314911
2024-08-29,1306748.1015126263
2024-08-30,1301926.3533182088
2024-09-02,1298820.2432350179
2024-09-03,1298442.4357163142
2024-09-04,1295425.7736695546
2024-09-05,1303127.578542316
2024-09-06,1300532.7548291816
2024-09-09,1290878.3118962767
2024-09-10,1289781.469068596
2024-09-11,1273668.6620049027
2024-09-12,1274254.183521684
2024-09-13,1271168.2125225854
2024-09-18,1276351.6501097202
2024-09-19,1278797.9457690155
2024-09-20,1280440.718465556
2024-09-23,1280748.181062168
2024-09-24,1325352.6285776382
2024-09-25,1344127.0437385514
2024-09-26,1381640.5851263644
2024-09-27,1427098.53002521
2024-09-30,1541622.2802976524
2024-10-08,1613366.1488569872
2024-10-09,1481928.4442127899
2024-10-10,1482897.5742111928
2024-10-11,1455765.9084339764
2024-10-14,1471200.210483314
2024-10-15,1435785.1424917323
2024-10-16,1423557.3212594432
2024-10-17,1409998.5161999085
2024-10-18,1454972.217259664
2024-10-21,1454786.5061170873
2024-10-22,1466322.5033567792
2024-10-23,1475864.0542349063
2024-10-24,1465040.283510875
